일자,중식메뉴,석식메뉴,메뉴분류
2017-06-21,카레라이스 (쌀:국내산) 유부주머니국  언양식불고기  떡볶이  수박  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 해물된장찌개  고추잡채*꽃빵  황태양념구이  청포묵무침  포기김치 (김치:국내산) ,해산물
2017-06-22,쌀밥/잡곡밥 (쌀:국내산) 쇠고기미역국  해물누룽지탕  비빔야채만두  양념깻잎지  포기김치 (김치:국내산) ,"소고기주먹밥 (쌀,현미흑미:국내산) 쌀국수  또띠아피자  흑임자샐러드  피클/피크닉  포기김치 (배추,고추가루:국내산) ",해산물
2017-06-22,쌀밥/잡곡밥 (쌀:국내산) 쇠고기미역국  해물누룽지탕  비빔야채만두  양념깻잎지  포기김치 (김치:국내산) ,"소고기주먹밥 (쌀,현미흑미:국내산) 쌀국수  또띠아피자  흑임자샐러드  피클/피크닉  포기김치 (배추,고추가루:국내산) ",육류
2017-06-23,쌀밥/잡곡밥 (쌀:국내산) 나가사끼짬뽕국  닭갈비  셀프무쌈말이  콩나물무침  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 콩비지찌개  탕수어  두부카프레제  방풍나물  깍두기 (김치:국내산) ,육류
2017-06-23,쌀밥/잡곡밥 (쌀:국내산) 나가사끼짬뽕국  닭갈비  셀프무쌈말이  콩나물무침  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 콩비지찌개  탕수어  두부카프레제  방풍나물  깍두기 (김치:국내산) ,해산물
2017-06-26,쌀밥/잡곡밥 (쌀:국내산) 차돌박이찌개  훈제오리고추장볶음  곤약흑임자무침  양배추쌈*양념장  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 연두부찌개  탕수육  통도라지구이  오이지무침  포기김치 (김치:국내산) ,조류
2017-06-26,쌀밥/잡곡밥 (쌀:국내산) 차돌박이찌개  훈제오리고추장볶음  곤약흑임자무침  양배추쌈*양념장  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 연두부찌개  탕수육  통도라지구이  오이지무침  포기김치 (김치:국내산) ,육류
2017-06-27,쌀밥/잡곡밥 (쌀:국내산) 북어콩나물국  오징어볶음  동그랑땡구이  시금치나물  포기김치 (김치:국내산) ,콩국수 (쌀:국내산) 작은밥  탄두리치킨  모둠묵샐러드  수박  배추겉절이 (김치:국내산) ,해산물
2017-06-27,쌀밥/잡곡밥 (쌀:국내산) 북어콩나물국  오징어볶음  동그랑땡구이  시금치나물  포기김치 (김치:국내산) ,콩국수 (쌀:국내산) 작은밥  탄두리치킨  모둠묵샐러드  수박  배추겉절이 (김치:국내산) ,조류
2017-06-28,콩나물밥 (쌀:국내산) 얼갈이된장국  삼치구이  잡채  아삭고추무침  깍두기 (김치:국내산) ,      *자기계발의날*      ,해산물
2017-06-29,쌀밥/잡곡밥 (쌀:국내산) 우무묵냉국  갈릭돈까스  두부양념조림  부추생채  포기김치 (김치:국내산) ,"빠에야 (쌀,현미흑미:국내산) 올챙이만두국  웨지감자  하와이안샐러드  해초무침  포기김치 (배추,고추가루:국내산) ",육류
2017-06-29,쌀밥/잡곡밥 (쌀:국내산) 우무묵냉국  갈릭돈까스  두부양념조림  부추생채  포기김치 (김치:국내산) ,"빠에야 (쌀,현미흑미:국내산) 올챙이만두국  웨지감자  하와이안샐러드  해초무침  포기김치 (배추,고추가루:국내산) ",육류
2017-06-30,쌀밥/잡곡밥 (쌀:국내산) 꼬지어묵탕  매운닭찜  감자채전  미역줄기볶음  열무김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 청국장찌개  장어강정  오꼬노미야끼계란말이  치커리무침  포기김치 (김치:국내산) ,조류
2017-06-30,쌀밥/잡곡밥 (쌀:국내산) 꼬지어묵탕  매운닭찜  감자채전  미역줄기볶음  열무김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 청국장찌개  장어강정  오꼬노미야끼계란말이  치커리무침  포기김치 (김치:국내산) ,해산물
2017-07-03,쌀밥/잡곡밥 (쌀:국내산) 콩나물국  짬뽕불고기  계란찜  청경채겉절이  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 육개장  고등어카레구이  꽃맛살볶음  마늘쫑무침  포기김치 (김치:국내산) ,육류
2017-07-03,쌀밥/잡곡밥 (쌀:국내산) 콩나물국  짬뽕불고기  계란찜  청경채겉절이  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 육개장  고등어카레구이  꽃맛살볶음  마늘쫑무침  포기김치 (김치:국내산) ,해산물
2017-07-04,쌀밥/잡곡밥 (쌀:국내산) 배추된장국  낙지볶음  고기전  미역레몬초무침  포기김치 (김치:국내산) ,후난식볶음밥 (쌀:국내산) 가쯔오장국  닭강정  고구마그라탕  무피클  포기김치 (김치:국내산) ,해산물
2017-07-04,쌀밥/잡곡밥 (쌀:국내산) 배추된장국  낙지볶음  고기전  미역레몬초무침  포기김치 (김치:국내산) ,후난식볶음밥 (쌀:국내산) 가쯔오장국  닭강정  고구마그라탕  무피클  포기김치 (김치:국내산) ,조류
2017-07-05,짜장덮밥 (쌀:국내산) 계란국  유산슬  군만두  단무지/사과  열무김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 대구찌개  돈육굴소스볶음  김치녹두전  꽃상추무침  포기김치 (김치:국내산) ,해산물
2017-07-05,짜장덮밥 (쌀:국내산) 계란국  유산슬  군만두  단무지/사과  열무김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 대구찌개  돈육굴소스볶음  김치녹두전  꽃상추무침  포기김치 (김치:국내산) ,육류
2017-07-06,쌀밥/잡곡밥 (쌀:국내산) 아욱된장국  등갈비김치찜  어묵볶음  참나물  알타리김치 (김치:국내산) ,김밥 (쌀:국내산) 잔치국수  수제고로케  키위드레싱샐러드  찐옥수수  포기김치 (김치:국내산) ,육류
2017-07-06,쌀밥/잡곡밥 (쌀:국내산) 아욱된장국  등갈비김치찜  어묵볶음  참나물  알타리김치 (김치:국내산) ,김밥 (쌀:국내산) 잔치국수  수제고로케  키위드레싱샐러드  찐옥수수  포기김치 (김치:국내산) ,0
2017-07-07,쌀밥/잡곡밥 (쌀:국내산) 오이냉국  유린기  도토리묵무침  숙주나물  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 순두부찌개  해물까스*탈탈소스  탕평채  시금치나물  포기김치 (김치:국내산) ,육류
2017-07-07,쌀밥/잡곡밥 (쌀:국내산) 오이냉국  유린기  도토리묵무침  숙주나물  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 순두부찌개  해물까스*탈탈소스  탕평채  시금치나물  포기김치 (김치:국내산) ,해산물
2017-07-10,쌀밥/잡곡밥 (쌀:국내산) 콩나물국  버섯불고기  해물겨자냉채  우엉조림  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 감자국  사천식탕수육  건새우마늘쫑볶음  비름나물  포기김치 (김치:국내산) ,육류
2017-07-10,쌀밥/잡곡밥 (쌀:국내산) 콩나물국  버섯불고기  해물겨자냉채  우엉조림  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 감자국  사천식탕수육  건새우마늘쫑볶음  비름나물  포기김치 (김치:국내산) ,육류
2017-07-11,쌀밥/잡곡밥 (쌀:국내산) 어묵국  주꾸미떡볶음  두부계란구이  브로컬리초장  포기김치 (김치:국내산) ,오므라이스 (쌀:국내산) 미소장국  새우또띠아  감자범벅  오렌지주스  포기김치 (김치:국내산) ,해산물
2017-07-11,쌀밥/잡곡밥 (쌀:국내산) 어묵국  주꾸미떡볶음  두부계란구이  브로컬리초장  포기김치 (김치:국내산) ,오므라이스 (쌀:국내산) 미소장국  새우또띠아  감자범벅  오렌지주스  포기김치 (김치:국내산) ,해산물
2017-07-12,"<초복특식>  삼계탕 (닭:국내산) 찹쌀밥 (찹쌀,쌀:국내산) 생야채&쌈장  수박  깍두기 (김치:국내산) ",쌀밥/잡곡밥 (쌀:국내산) 해물된장찌개  모둠장조림  참치야채전  노각무침  포기김치 (김치:국내산) ,조류
2017-07-12,"<초복특식>  삼계탕 (닭:국내산) 찹쌀밥 (찹쌀,쌀:국내산) 생야채&쌈장  수박  깍두기 (김치:국내산) ",쌀밥/잡곡밥 (쌀:국내산) 해물된장찌개  모둠장조림  참치야채전  노각무침  포기김치 (김치:국내산) ,육류
2017-07-13,쌀밥/잡곡밥 (쌀:국내산) 근대국  돼지갈비찜  동태전  치커리유자청무침  포기김치 (김치:국내산) ,유부초밥 (쌀:국내산) 김치말이국수  풋고추튀김  꽃맛살샐러드  무초절이  열무김치 (김치:국내산) ,육류
2017-07-13,쌀밥/잡곡밥 (쌀:국내산) 근대국  돼지갈비찜  동태전  치커리유자청무침  포기김치 (김치:국내산) ,유부초밥 (쌀:국내산) 김치말이국수  풋고추튀김  꽃맛살샐러드  무초절이  열무김치 (김치:국내산) ,해산물
2017-07-14,쌀밥/잡곡밥 (쌀:국내산) 부대찌개  갈치조림  버섯잡채  쑥갓두부무침  알타리김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 고추장찌개  미니함박조림  감자채볶음  청경채무침  포기김치 (김치:국내산) ,해산물
2017-07-14,쌀밥/잡곡밥 (쌀:국내산) 부대찌개  갈치조림  버섯잡채  쑥갓두부무침  알타리김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 고추장찌개  미니함박조림  감자채볶음  청경채무침  포기김치 (김치:국내산) ,육류
2017-07-17,쌀밥/잡곡밥 (쌀:국내산) 무채국  돈육고추장볶음  간장두부조림  모듬양채쌈  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 꽃게탕  소고기장조림  꽈리고추찜  사과맛살초무침  포기김치 (김치:국내산) ,육류
2017-07-17,쌀밥/잡곡밥 (쌀:국내산) 무채국  돈육고추장볶음  간장두부조림  모듬양채쌈  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 꽃게탕  소고기장조림  꽈리고추찜  사과맛살초무침  포기김치 (김치:국내산) ,육류
2017-07-18,쌀밥/잡곡밥 (쌀:국내산) 열무된장국  간장찜닭  통도라지구이  치커리무침  포기김치 (김치:국내산) ,목살필라프 (쌀:국내산) 단호박스프  토마토스파게티  시리얼과일샐러드  수제피클  포기김치 (김치:국내산) ,조류
2017-07-18,쌀밥/잡곡밥 (쌀:국내산) 열무된장국  간장찜닭  통도라지구이  치커리무침  포기김치 (김치:국내산) ,목살필라프 (쌀:국내산) 단호박스프  토마토스파게티  시리얼과일샐러드  수제피클  포기김치 (김치:국내산) ,해산물
2017-07-19,김치제육덮밥  맑은국  양장피잡채  오꼬노미야끼  천도복숭아  알타리김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 호박잎된장찌개  언양식불고기  코다리강정  시금치나물  포기김치 (김치:국내산) ,육류
2017-07-19,김치제육덮밥  맑은국  양장피잡채  오꼬노미야끼  천도복숭아  알타리김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 호박잎된장찌개  언양식불고기  코다리강정  시금치나물  포기김치 (김치:국내산) ,육류
2017-07-20,쌀밥/잡곡밥 (쌀:국내산) 소고기매운무국  오징어굴소스볶음  모둠버섯구이  오이무침  포기김치 (김치:국내산) ,카레라이스 (쌀:국내산) 유부장국  해물볶음우동  찐햇감자   매실쥬스/단무지  포기김치 (김치:국내산) ,해산물
2017-07-20,쌀밥/잡곡밥 (쌀:국내산) 소고기매운무국  오징어굴소스볶음  모둠버섯구이  오이무침  포기김치 (김치:국내산) ,카레라이스 (쌀:국내산) 유부장국  해물볶음우동  찐햇감자   매실쥬스/단무지  포기김치 (김치:국내산) ,해산물
2017-07-21,쌀밥/잡곡밥 (쌀:국내산) 닭곰탕  미트볼케찹조림  메밀전  영양부추생채  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 육개장  꽁치구이  궁중떡볶이  무생채  포기김치 (김치:국내산) ,육류
2017-07-21,쌀밥/잡곡밥 (쌀:국내산) 닭곰탕  미트볼케찹조림  메밀전  영양부추생채  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 육개장  꽁치구이  궁중떡볶이  무생채  포기김치 (김치:국내산) ,해산물
2017-07-24,쌀밥/잡곡밥 (쌀:국내산) 어묵탕  콩나물불고기  동그랑땡전  얼갈이된장무침  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 콩가루배추국  고추잡채*꽃빵  고등어조림  간장깻잎지  알타리김치 (김치:국내산) ,육류
2017-07-24,쌀밥/잡곡밥 (쌀:국내산) 어묵탕  콩나물불고기  동그랑땡전  얼갈이된장무침  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 콩가루배추국  고추잡채*꽃빵  고등어조림  간장깻잎지  알타리김치 (김치:국내산) ,해산물
2017-07-25,쌀밥/잡곡밥 (쌀:국내산) 된장찌개  가자미카레튀김  닭살냉채  참나물무침  배추겉절이 (김치:국내산) ,빠에야 (쌀:국내산) 냉모밀국수  비빔야채만두  하와이안샐러드  락교  포기김치 (김치:국내산) ,해산물
2017-07-25,쌀밥/잡곡밥 (쌀:국내산) 된장찌개  가자미카레튀김  닭살냉채  참나물무침  배추겉절이 (김치:국내산) ,빠에야 (쌀:국내산) 냉모밀국수  비빔야채만두  하와이안샐러드  락교  포기김치 (김치:국내산) ,육류
2017-07-26,나물비빔밥  미소장국  파스타샐러드  소세지오븐구이  오렌지  포기김치 (김치:국내산) ,      가정의날      ,육류
2017-07-27,쌀밥/잡곡밥 (쌀:국내산) 콩나물냉국  순살파닭  오징어브로컬리*초장  멸치크렌베리볶음  포기김치 (김치:국내산) ,마파두부덮밥 (쌀:국내산) 미역장국  탕수육  멕시칸샐러드  찐옥수수  포기김치 (김치:국내산) ,조류
2017-07-27,쌀밥/잡곡밥 (쌀:국내산) 콩나물냉국  순살파닭  오징어브로컬리*초장  멸치크렌베리볶음  포기김치 (김치:국내산) ,마파두부덮밥 (쌀:국내산) 미역장국  탕수육  멕시칸샐러드  찐옥수수  포기김치 (김치:국내산) ,육류
2017-07-28,쌀밥/잡곡밥 (쌀:국내산) 쇠고기샤브국  주꾸미떡볶음  연두부*양념장  해초무침  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 닭개장  생선까스*탈탈소스  감자채볶음  가지나물  열무김치 (김치:국내산) ,해산물
2017-07-28,쌀밥/잡곡밥 (쌀:국내산) 쇠고기샤브국  주꾸미떡볶음  연두부*양념장  해초무침  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 닭개장  생선까스*탈탈소스  감자채볶음  가지나물  열무김치 (김치:국내산) ,해산물
2017-07-31,쌀밥/잡곡밥 (쌀:국내산) 연두부탕  쇠고기숙주볶음  홍어채무침  시래기조림  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 아욱국  돈육씨앗강정  삼치된장구이  청경채무침  포기김치 (김치:국내산) ,육류
2017-07-31,쌀밥/잡곡밥 (쌀:국내산) 연두부탕  쇠고기숙주볶음  홍어채무침  시래기조림  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 아욱국  돈육씨앗강정  삼치된장구이  청경채무침  포기김치 (김치:국내산) ,육류
2017-08-01,쌀밥/잡곡밥 (쌀:국내산) 부대찌개  해물누룽지탕  우엉잡채  머위대나물  배추겉절이 (김치:국내산) ,김밥볶음밥 (쌀:국내산) 잔치국수  훈제오리냉채  감자범벅  비트무피클  포기김치 (김치:국내산) ,해산물
2017-08-01,쌀밥/잡곡밥 (쌀:국내산) 부대찌개  해물누룽지탕  우엉잡채  머위대나물  배추겉절이 (김치:국내산) ,김밥볶음밥 (쌀:국내산) 잔치국수  훈제오리냉채  감자범벅  비트무피클  포기김치 (김치:국내산) ,조류
2017-08-02,쌀밥/잡곡밥 (쌀:국내산) 꽃게탕  미니채소떡갈비  두부계란구이  치커리사과생채  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 느타리버섯국  탕수어  견과류조림  도토리묵무침  알타리김치 (김치:국내산) ,육류
2017-08-02,쌀밥/잡곡밥 (쌀:국내산) 꽃게탕  미니채소떡갈비  두부계란구이  치커리사과생채  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 느타리버섯국  탕수어  견과류조림  도토리묵무침  알타리김치 (김치:국내산) ,해산물
